leaguePoints,rank,summonerName,wins,losses,hotStreak,veteran,freshBlood,inactive,summonerId
252,I,Bluj1,313,280,False,True,False,False,zuxElkrCJJ2bKmLUkYboBJLtw-rgTLDW1NggwOlYBekYTS8
252,I,Yes I am Bata333,152,116,False,False,False,False,XMPbG_xIseloB-unS7muBAIRlTdbNsRN8QlvhFPyAYRwpNJp72XE5LDzqw
252,I,XxCrushingxX,502,467,False,True,False,False,g6fV6U8UP00Y5n2h0tmXprD-AkLOGaBL8BwKRmqKJJadAuI
251,I,Dîamante,356,339,False,True,False,False,5Y8QYqCM9dwYl4zRTlUfL9Dop3HoqiTJx2eU1ebtyzldYrY
251,I,Purple ShacStab,112,103,False,True,False,False,wKqxMT9N4QtkclAiEURIpko7V8HGaJb2FY8XljYciUEFvOg
251,I,503,46,30,False,False,False,False,trJGDCkQLv3YSThV5uKEHbk3bmvQnQ47Rq9hL-ogEEapVR6dhWnoRwweTw
251,I,Röyhkeä,235,228,False,True,False,False,H_OUHktORpoN7E-tymrWpWMInDBxM5BmV-0qQ_bmzwvwKJM
251,I,Goksiáš,321,308,False,True,False,False,fM4MzOYL35baN7bH6EsfXv_-B253S1Yx6MV7LKNJs5ehELKr
251,I,YTR Lex,267,252,True,True,False,False,S_HPrv85WFBY2jLmzTBgOTgp0JPu8qOB3sIDcijnzcH7fXbb
251,I,Refuse to try,431,399,True,False,False,False,yG_ET7mkcHdavDJyMClwGwCALWZUnp7SLKTyhhNqGl1q
251,I,lets be honest,111,97,False,True,False,False,U25lU_1BM_1CLw5qNPxmVKvIds83ibI5lHNNzWUlUxLqwmc
251,I,MySupportAFK,211,197,False,False,False,False,vitVAUFBcd_dZxVitL79wcRN6KZV4SsC4NqqsFNjVClccpQ
251,I,Λlexxx,539,530,False,True,False,False,npt_HVvGeRlhNlBYOLsTAs16BqLeILiz-Xd4m4Du8j-ZEgU
251,I,I L0V3 SASUKE,207,195,False,True,False,False,c79w351QKanObg8sC6z627YTfZFXN7igO77y7Ocop634-k4l
251,I,Sink,511,488,False,True,False,False,Wyzb8Ied8nM3pO10kHwIzSvHYm9NI9VlhXbhlktWcIwwtWQ
251,I,ActuallyLetsOpen,64,55,True,False,False,False,vb-YHnTI7DwGVAyLa3SUlbgYXT1SfbCxxlpupMCCrNFxuDHQgMGizjco5A
250,I,Umsynthdak,198,137,True,False,False,False,Qm0FOr2xUHr9dRVTTFoKVvkzkrSqU3zgN0RF8Kl3p5Fbe8LzHat9MjDfwg
250,I,Νyx,100,68,False,True,False,False,s24NbA5rS7p0AY1eNc2EFwGyd2fSiONRDvlHwhzLq0EcMFET
250,I,John Brunkaabe,530,490,False,True,False,False,FP7DzEAEhrhgogPyXYnRlxrRtduNZAbjCn9SrDXtco_x
250,I,Gay Muhamed,123,95,True,True,False,False,NMjo45RgEzAnbeH5dK0mD7K8E32e1XrcArpOoxs6e459hIm6HmuNT5FQ3w
250,I,yeti112,453,445,False,True,False,False,l2qx6RYXtlpoFZh87YrpVbVfAdKJmzuebRrv57s_4zcV2J5U
250,I,RisenFromAsh,478,463,False,True,False,False,fP9PoPi6aU2nO8_GUa9zoCmMRoY868VIRw6plxPzKDkrK-0
250,I,npc el0,359,345,False,True,False,False,8cgwNDHS8z1JyrtddSdEqHysSwhUcyffX1DHL4hHwm13AEd3
250,I,Pepospo,322,279,False,True,False,False,b0IJii4TL33vBzjo-Jwg9kURiZey1ijVUw_WcV_vaoNxmlY
250,I,jmoyar,267,197,False,False,False,False,yopD25zUotNVfpUCCiJF7DrBZ04LrH9vP9ZYpsiIHXenf2U0OQoy2ZJl1A
250,I,Keriasane,422,401,True,False,False,False,845lKS4Id1MoRmKeVibFqEmf6cCSsXZNKgwhMh4Jap2K4ZM
249,I,POWERSTANCING,186,174,False,True,False,False,InipJH8vwZJnqza6jHwRfB2Qv-rAIh7szmLGh3WrhqYE0xXp
249,I, soIαr,740,696,False,True,False,False,9peIwtNGP0SvRBKRCrJ_gnKtUGr6klZD79wFvB-pMZDAUqE
249,I,daynean,791,785,False,True,False,False,GhZ9amtW-mBZ3fDgDCle5mg9KSAPncJjKQyS1erfISwEUmY
249,I,Sp4rkBlood,140,101,False,False,False,False,AM75ng8-26D6qLWBWO8ay5yv3sjSfx-QSEMgKwyzusirrFw
249,I,Vinni Wonka,441,409,False,True,False,False,Zyn57Gp5HuCBqK-ENn4XES8URSy_Qs9MbyS_q2-_sGuRkZ8
249,I,HMPeiWan 5408,144,128,False,False,False,False,JhX558qEfOzddOsUQVAJ-mbw7EB0nnLif2ZHrDm5PQBrhSQ
249,I,SelfÈsteem,138,117,False,False,False,False,YKBJxoFzldyuzCcZ56HL5Qux8EO8IBv3MeVDHip3HhpPYQQ
249,I,Hypêr,312,292,False,False,False,False,HnJLmTlsaDVOnVuHA1RhYZ8HLjGT2-XH63h_zFP6t0oJ2jE
249,I,CrabLord xD,363,331,False,True,False,False,SSJNdGhuvJedPlXj2nhHFctsW4_ptG2CUgtHRNLn8Edp-uH0
249,I,DIDOL MY QUEEN,205,192,False,True,False,False,0YA5mUeL_7F9JxSi3q3hAC_j_KZTXELFGwtaANzIhlkdJGjK
249,I,splendid loyalty,317,307,False,True,False,False,_Ca8Pc-VCTb6dWddUTi7iSzynv7ZgOLhogHPwj9U9XUoKz8
248,I,Messclick,719,695,False,True,False,False,Gdw4VbXi_ovr9A--CafEV5QuVULL6QMS_B75kqDId2pD87dj65T4-lf7Fg
248,I,fuzzer pro,172,142,False,True,False,False,k5C3fmIYmGj6YTL4C-7ol1fnhM2B6MHoofroCj3b4_Ou95w
248,I,FeindlichePommes,287,267,False,True,False,False,ZOzVn5QdAxSDi7WEpHjxtyA1MITwqakDfMOiTRjxzFxykFY
248,I,twtv NyroLoL,486,472,False,False,False,False,rnYobF_IheXcWQ8svlaZoGL4nDGMtQKpqYxy8qRTGBKhYoGK
248,I,kinda a big deal,165,126,False,False,False,False,-xki1jloIP1R-Bqasv2SzKgqDEnW7awa9FupSSelwQgWKyQ
248,I,Kennen Enjoyer,208,199,True,False,False,False,-pZFA86qwMulFj0c8V2_xJNImpxloDAhFBJBoGpXYsMEqcP4fs7YIkhI8g
248,I,Evanz x,347,326,False,True,False,False,6ORQxJ7FGuFTK2Fi6sOKXCAUiuTaH2qOsE-fCE91N7RLu3s
248,I,Ex3m Defcon One,251,235,True,True,False,False,oFZLE9hnqpH8Ozxc_pGIdVdFixovN2osiNCCz3LD5JCcbxA
248,I,Sorén,176,157,False,True,False,False,QxRqX7gSnGC5UHafh7bl1v97irFRohJEDaKhlngY5l491Y8
248,I,SensyAGS,534,488,False,True,False,False,zyizgxdH8ffKJKf7GiqbuLL5KvdDl5RR-4we1jRQGU-RE11k
248,I,Erisu,634,631,False,True,False,False,Z5rEnRuMDKXNaHT0gWzjK5hT_n7nuI_D45liuM1Q3Kegd2A
248,I,Liuggis,237,212,False,False,False,False,rebiomnUwYdV1l6h4A40L0G4jbzl3JEOT19x6VVEtR9EosAG
247,I,Matthew Mzizi,203,190,False,True,False,False,kkbgP-939NIy2QRBPpf63g0fFlKVD6eiztN0Anz06-us87M
247,I,Banana I Hammer,439,426,False,True,False,False,3nymiWAPGwnl4grCBVuNPVecvo9OijGrUFLv-zowRC9EXnw
247,I,TAK Misoto,582,562,False,True,False,False,Si8y3IxBaqtboUMH70Q9aemHCkOM9z-7b4oFoZ9tE-IYfMo
247,I,H I T X R I,372,325,False,True,False,False,Dd7RcqLDkxPWb9IEAQOgahdHK8NAfv9dU36cJZSzRxmf0haZx0OubA6uYg
247,I,Jean2,174,150,True,True,False,False,6lAVzUK3GQX0c9DHXXgt6ZjIaCc5xY9EQlQI6FoJKJbBRPW3pBa_p1VcSw
247,I,Horio,352,331,False,True,False,False,Z3QJpyoEgt9KKYi1AdF2HXuc8YBFNkmWWwmwRC1lMY5BWNs
247,I,Gwen 17 ans,235,189,False,True,False,False,1wtR_mLqy78guKaFVQKkFOEWZ3diQebdd5rk_myLHLW9Adeb
247,I,spirit barrage,154,110,False,False,False,False,uL_pCdVr88tOdAUHdt2C24B1aJdj4psBawZVvC_XJFbiEzFx
247,I,WINNER MENTAL,571,557,False,False,False,False,b5jdRBesJOupxEZCJ64pmX_Ss4N_SBAJq3aglVlhGfH3z6M
247,I,Karni,391,381,False,True,False,False,OXvSHegwrR_j0YLvzj7-6R_Vdr9xkMRzwub6Vb9c4a8pBHI
247,I,TSO nezuf,232,213,False,True,False,False,lQfI56o3DJ1DhwoQIuCyIiU7xeTPeOLpkDRHf2L3UZt1kq4
247,I,Martin1s,528,481,False,True,False,False,QXQdqw2sTWSoCZovsa2KUgLAQ-WT1KtrwDWONuflIkdYqE4
247,I,leosia simp acc,529,525,False,True,False,False,hPhSK5AooMRHCSP3EObrG-eAmNDKBG-gXxhoNHmiF8s7xeuoRueSQB_2lQ
247,I,Madness Save Me,509,493,True,True,False,False,olcJPPqVgplqz3t_adBMwxNueEqlHuaSH3QRC9vAeGXkRjk
246,I,STEALTH Sama,174,130,False,True,False,False,jY-wvLs_oj5MCLAFqghBKhsJ9eQZmqWw8eGDH3xUdE5Yn58
246,I,ShaDomas0o,459,417,False,True,False,False,q14pBqWyS1Bi0vXDdPrzkobF31PoXeGEuK0LdIWEbeQkTIA
246,I,Nauughty Kitten,79,50,False,False,False,False,f5rxmG6HRhKjmqLL8ibakKCoh_sJM_fqMxfKXq7f_nbhhJ5LREIxEe6NsQ
246,I,Amore Mio,650,636,False,True,False,False,SEG-jYhKALNE2afmlezvcoZdgkcrOT0NAUCxqP7EU_5IQN4m
246,I,C4NTSTOPMYS3LF,345,326,False,True,False,False,kq_jZKD8QTlN10Vk-G0mzjdWD_DJejS2VXbdK6mOo4T7qlbs
246,I,NKI ADC,937,913,False,True,False,False,0Ao9nZEeUZcN142eSI9diUOk0dmb2DPsT3bsDLxBrpDcrRoV
246,I,AnkleSpanker9000,239,224,True,False,False,False,lRCK2PfXRyzjYfw6K02tVWaVlQzGVUTi2BWjKJ2keZv8Jmee
246,I,Yshuro13,206,180,False,True,False,False,OxFDzQLta_SMRDYehtXvmPAnBftmTHuGKgn0UBruafVmrlk
246,I,ìDream,97,62,True,False,False,False,FwwDPXJb1XEQ-y60jsn4jwev0TOcWLGcQEsdDenDKkuXzMJj
246,I,Boosted Corgi,171,159,False,True,False,False,88T95yn42C4Sjn8azltJrkaHRlsBm-yv_9Kllc0mjGEmPQs
246,I,Namae,87,70,True,False,False,False,2kSPaqzBjoRo-p1DN81ljzk88OZrM5hf1PsTQU8dl0ylOCs
245,I,V9 VIBE Kidiro,350,334,False,True,False,False,yOxys89lAoEFs55ZAekNFVtmcdL8It8c8Vgat6T4RBvoGUE
245,I,GonpachiroYeager,156,135,False,False,False,False,MN_kNvC4Bg6c0Z-H4jchcMfHcApJwSuTyfOaD8vbhPBS_9M
245,I,XIAO LAO B4N,341,321,True,True,False,False,61S8AMLG-hWeEM8XC4C8rcFYcE5brK7WGwPhoBHV99SDzdI
245,I,PCU,300,284,False,True,False,False,Olz5chLfFNhPqXeBIwZwm70zVFy2HVUdq54T-dVYs1AfcwEm
245,I,erik er dårlig,127,110,False,True,False,False,C4HP2jrbxG7N7F4GVMVNOixOVEvJwtCvcf8b2d9-zHwKXC8
245,I,wrxth333,95,65,False,False,False,False,wMXWOgyi7vGT_gsbB8GOhafyHYp3u3fFXiqwSVtLQkKzMhdT860HGLIfAQ
245,I,Centu1,762,751,False,True,False,False,OvS7P_yHNCbfmWwrL2BiU7l4NFjkusjPaCPxBb4JyLQdE1GWF6DZPf4E6w
245,I,Shwiftey,126,109,False,True,False,False,hSQaxDcITQtkPXntL848YcZ1v_4TxoVJI_-y-gRWe12Kd1s
245,I,Søko,252,244,False,True,False,False,GN94bkro76Yzq4duTTnvg4Q4AsvgTtbfzVi2UccOgaj5mTM
244,I,Rammer Svampen,410,382,False,True,False,False,oKNv3IlH1q_UtPOVYL8-XFJwpmFFp0pLpYGYiXMGMxSKORo
244,I,Kuchiki Byakùya,235,193,False,True,False,False,P9VZesxhNB0hpkFOuXy-higgVoW5vDmdY7PViKAEtm9daSI
244,I,iiTzLanorax,134,118,False,True,False,False,chTBSO_Mjy6ncDdOjoO7fJSUHokhVM3jHmCodmBhngsVxaA
244,I,nostalgiaaaaaaaa,405,369,False,True,False,False,BSorfTkycxyzdsFQRhlvQ0G3CS9Qdsxx2N4gnQ1SGeXW4bE
244,I,yksilö,189,173,False,True,False,False,mDUYPHj53WYy--wdnKDIvSTD_SOxf1SP4n-8CdL3G1pmHTc
244,I,OTPBonoboTrash,130,86,False,False,False,False,Go3o0RULc7IIgRe8i4lDnz3PTN4jtGSfBBxiEinEqYrc8nGe
244,I,Dexonin,204,179,False,True,False,False,_uOm8p4Xi5Sxs4RPvBkHI4_C8IshaqQH2RIJbqwGl9HWvZU
243,I,Sneszki,257,223,False,True,False,False,wd9N_8gt6E937sD1vwYwG6QhowNAhdkbtiTXAqevgoR9_2oZ
243,I,DartLane,661,654,False,True,False,False,IpDfx_aHge4NP3bIoBQO8L1wxHXuPTtAWm-yxtLtS1u_U4s
243,I,jvmvglab,200,158,False,True,False,False,1Q3pwUUoNKEnOwUxb7P9uFxKLnQQ_O0T4h-7GTAQXgrkdxWByo7f365V0w
243,I,10062022MVP,278,265,False,True,False,False,f_RXhX7T0DvFS9nmKSbb0wJATSMYGSLpSSI0tBkb1GGwzAhS
243,I,MUSCLE MONSTROB,212,181,False,True,False,False,VEolnxDGID8sagy7bDGoxOklqtxcTt4QKa7ZDZLvh20fkChK
243,I,mid geccem,234,202,False,False,False,False,D05YbXTigS0Yza25HiWY1Kt8AgnWnZUBIn1FQwgCti4mushftEfOB8-yHA
243,I,FFighting,315,305,False,True,False,False,6hUBzTdnrwzAB25BtXMDCri_c5va5_R_SPuY3Ep04-pudL1I
243,I,Rust player,185,136,False,False,False,False,ahQ7PX3VQ2HKTU9DLdh8RajNN-7DFxvLThMoPwYyLRRUbuJANK-qrHj9eg
243,I,Duzzskull,174,162,False,True,False,False,-BKSTAZJ_KNiMBtv1uXoQSiAIMjWOu_UYVS8Ec1TXjwHWEQ
243,I,BotBeasten,567,502,False,True,False,False,hW9NN7XDiAnLxVvUQ230I-wUDu-9_Jb_8fCj33wtxVpkdiP45Tqt6-75sQ
243,I,asterp,72,34,False,False,False,False,7HNRJ80MLFbiZBQVTFKFTxDJbSL-dPfbh8fcARVe4M1z9FI
243,I,Contempt,341,308,True,True,False,False,TAGXWcKnOsrBhZkKoWX3V2kLF2ja5IZsDsbf3Y-jHMZwqrg4VfiENoYGJA
243,I,xLittle Bee2,111,57,True,False,False,False,PsBbCLS9ezmgc1hj4rHsKD8iEOBOBCUgW4sCksa_pkmkYr7UfOA-jUKDyg
243,I,Thenîz,234,212,True,True,False,False,d_rPrn6t_Py7VSdvR0SBZSXwDm_mmLMqytvJgSKUaP8B0ziv1DZ16hx89A
243,I,What Burning,96,68,True,False,False,False,jm_7sF0TKTmKXGs5utNxQZz5onid_zz4kY1of8-5kECuerdezU5ns_wXHw
242,I,NUC Vattenfall,509,494,False,True,False,False,g3RpWseUj5H5scbBUv31JK49vUYai2uHfT55U3BcWgHmb8Uj
242,I,dXMarina,128,115,False,True,False,False,HHiXaPBti4fwHcaUOVOYOjB_wnxfhmAFJQO10coDJEej_lov
242,I,Tοcsi,292,250,False,True,False,False,tnZsVZXR2fm9r3eEvKIdRn_oT-vef3l4d7IdvsdDlRaJXuY
242,I,BicycleEnY,180,170,True,True,False,False,H-eiAh6En8MAXvlgKircGIMF4UsKxYbQA3e_s_8GOP1G6CQ
242,I,yoyou mei,228,215,False,True,False,False,SRv1aLSRBxG3S2oKuednd_tHrwP57JOsiNmH1sQ1jyu3Tg__
242,I,Wamb0,365,357,False,True,False,False,ayhkv3Fhp5Yt0HYhPeJGuDQerah6rN6pQPflaKEBtK8e
242,I,Valang,1035,998,False,True,False,False,mvQ_mNtGGqiD4tF1_X26Ha9_gAb7Set7o74R1RKm053m05o
242,I,FEΑRLΕSS,305,283,False,False,False,False,Bglo0kjTZtP-egeQ2zP3Xj7WT0uQgmRwmsoiieEisA_uleg
242,I,Lucy Ford,355,335,True,False,False,False,iWO-oCZ4WOFlpwxAF4rNQ7vJGkm71bv6fXSd2s9ddFsD5dyD
242,I,R0binTheLegend,70,42,True,False,False,False,jm4E3Nz0XznNtEN56Yj47pwht_847BxiycuBOpU6XVrB-VuSv_yWf3Qj_Q
242,I,EHRMXNTRAUT,166,137,False,True,False,False,a1exOR1cC881wkMva7X4fB1SXkXS-NM2U6xtfmqqWbkKw-Xl3dvnhyJybA
241,I,twtv holyux,207,149,True,False,False,False,Hvk7pj3VWXQRKA3J0iDk90esuBZ8gD3JeY8des_Mes0fdIf0
241,I,WMPCSPM,428,420,False,True,False,False,zDfYsLuBmAaoz_l4l5h9ra09SuKSCZh-aXx2MUMwzouVC_QS
241,I,koniciva japon31,124,127,False,False,False,False,47X9Hu9p9B4D92F0YwpMMnFrlSPj2cib1JjG32FQaLUeDgOuLLYbPkulCw
241,I,robikathi2000,401,386,False,True,False,False,sVH0ET0iZ4mVF1HnXTM5rI5fbJBRg2ld2SsCjIu9dZdossk
241,I,LEC JGKING,161,121,True,False,False,False,Z89lC0mw9m6dEQV9vSOf7uJHhKhPOmohz41ISfo24EEvO0iUkdo3rZguhQ
241,I,prowlerinmyheart,363,353,False,True,False,False,Xjez4C4bTksuGRMIDcffrPXbwQ14hq7i5NMZInX0bBvgGtz-nBzpX0DyFA
241,I,Bloody Red Wolf,236,179,False,True,False,False,WJRBN9EE0ztLbuR8444cvRD2BBAFNX6ie0urzwNVTBNP-Ck
241,I,Saloez,159,141,False,False,False,False,qihQe1AghUWFcAWlyEPv00ir1DjgD_AWepuC1CYbXbjKzVc
241,I,Stelio Kontοs,196,186,False,False,False,False,KZM0SiwGQ5m0z1yXl93FaqAsYJSzHYZITRrVgt5f4E1WchQ
240,I,lD B T Wl,113,111,False,True,False,False,sLy7K2I-8yQ71dyjCXO8N0GRZ_I8ferYSsVExmgDDET02wE
240,I,SloppyWalrusX,125,108,False,True,False,False,p-AugmGZl_nX8kTQRySF344HpenzqsCoUxp3TvmtFToC6fzh
240,I,RLB SmokedWizard,564,525,False,False,False,False,X4l8ONcCZePLpB0MwA2I-4At82TRmlpCSNtt-ZpET2CpRow
240,I,Rymed,501,484,True,True,False,False,LJAoHwaIg_RMiwIwHuzPBbEbFt7NtiPNbbLZlrqHWvt5-KU
240,I,Right click nula,235,230,False,True,False,False,5apU29y_RLjvfhh51vRYnVNeEmYJ6b2y7LuxDrErvc7MZkM
240,I,Kamahakai,616,555,True,True,False,False,cEdb2xf_z4WXeM2d7mosnMMuuFvPDyal3VFGLib8RKHtGw8o32aUcqUDIg
240,I,Zanux,643,628,False,False,False,False,PwQX6Li0knZAV9ZbAtQuaYD-8o-P-Jau-iDBKnp53IiAKVg
240,I,Juliakuiia1,501,471,True,False,False,False,WpD5_57Fm9UVKLnsRnsX2lTSID-VXxbULfi8Bqa6KyHkG9Or
240,I,caught u staring,108,105,False,True,False,False,GiiNC6UU8wnlrjiaWtpbik2-WzeM2yI6gAKr9a419uyBH9Q
239,I,1v9 F,160,124,False,False,False,False,34mkh9XhCWRhdGbjLtrJQ6DXP-hDDb_JZXrgCk6VTFu-GIrq
239,I,         aLdaaaa,822,808,False,True,False,False,oCKjUEXiic6MVOoWygT74bgKfJ_kQQwzos8Q3kvMTPBWM68
239,I,TWN Mariovlad4,229,175,True,True,False,False,xiEX2w8aipIXXdvpRtDTJLdoMSwnnxv7lZQbnBQjTfiLHYJH
239,I,paizw me 3 podia,282,206,False,False,False,False,GSUf6II1NZBNiWDDf67_ocoqPwz56YjASLrd1dzv4TV4hPj-hfWuyY-y9A
239,I,TerMeYssa,126,81,True,False,False,False,-_9wuYNDjU4wcisQJKauvWcomEr-rq28sfgVc5TaB2opU3Y
239,I,Ryuin,85,74,False,False,False,False,8OS2hoALGmUao4Pf16w3YS6U_Fb0ChA6FwkJn2iiSIHxsM4
239,I,LeCaladbolg,168,136,False,False,False,False,oEhQ27ek1O5wOitPBuDXb9v6h28ymawCZFXoVC8s7Z-uQnM
239,I,Ju29r0,124,100,False,False,False,False,wxMbYnd4xt8OFwjOpHc-0l9bqj8vIO-wRdbAGUf5lgCXGuX2
239,I,Murselpatpatoglu,354,292,False,False,True,False,F4JTpgGm0CRWCI-PuZgOK-bNw3LSir-dJXJ6mUBIT1dPW6g
239,I,AP WormMaW Mid,210,184,True,False,False,False,hGsrYQy5HQHKggN4HBUNcmIr0G2InyDSipBIpCbE6ZVEips
239,I,JkCroka,798,788,True,True,False,False,dEOW1VI-K7pmv649G-b50XYm2_IHkgg1uaDhvna29VIlUvU
239,I,FÀST FF PLZ,362,285,False,True,False,False,9ZXuimLpdUHt6FSWGjWidlsl4EAd65LO5fAssX_hPO5eHpBGZvszto0YvQ
238,I,Anivia NO EGG,168,147,False,True,False,False,YmTrQxPRtixH9_8_uodNRkTy5sZz2_6MMComspx5cIC1uII
238,I,7Z Khalos,149,129,False,True,False,False,Rfa931jcsR0p7KRTBn2XTMLLZfLeaK23Q0r2GDgxzFlKf20
238,I,Golem printer,52,38,True,False,False,False,0Axw7H1Rl4_EkVlaY4-qJbEYxzBLaT0Bhp-hcPY5oJv8BJA
238,I,Bonya Slade,556,547,False,True,False,False,NAaA1mN9sGDXCOU2d_9CBOJGqTQd8Q9UJRAPTdgLVckjcwY
238,I,Be desperate,248,234,False,True,False,False,mRFm2qh6USN9MLqZieXASSscT7o8T-UqHLwYLlSgn-K2P6EK
238,I,acze666,82,66,False,False,False,False,JHfxdAI7PbKgTO5fQuWH41Ol5Y7rTevwb4wvWKDooS_jKi7Y
238,I,ckiliBu,75,65,False,False,False,False,XEhy7IHjngiO7E2Abt1kO29txTNcbAlHTRVpq6jJDrK_ux8q
238,I,TTV ffwaldemar,569,547,False,True,False,False,Z0kjWtt4tavqG34WH_Z-GPdVCG9s2I3LYnAKz6WLN12V7M0B
237,I,EFG Petersén,165,153,False,True,False,False,J1S1jDXQVjfh7gv0uDRLaWG2TjHSGR8st99ByoWSSwG8_Tg
237,I,812 superfast gt,129,116,False,True,False,False,AGUKKWtzUqfOAnWypq36dJYsYIs_QwoEOOyLvP5x39V-ZNY
237,I,Don Riesenglied,280,266,False,False,False,False,Q-YywLSKe6lgdkEJvJ9tn4PP7ZO3vohQQjICzo4wm9BVhARI
237,I,teh luxiie,73,52,False,False,False,False,jYzknrorBI06anUDtEr66yHvi5ZwR6oTz9ZqkClC3zkan4g
237,I,Yonna,310,289,False,True,False,False,G0ity9MhiJNO93d4GfOflHKajOsa70eAVUm9XPJDwhA9sb0
237,I,De Museo,258,223,False,True,False,False,LFXf2Rt4Jmybalx4cdhkK7HVwzvj96rQ0H7PdrKpg_mh2h3V
237,I,LimTheDestructor,362,353,False,True,False,False,yia_3muLE_ajhfIKgFk2MZqeuj8xeuFmUuAlwbw3XBZJ2nA
237,I,Sugói,302,292,False,True,False,False,9DlFGwJNUcTlYZ2K2p0MImySPLtd_2hJBVfKhNtafHdZpKs
237,I,caleb i,564,529,False,True,False,False,jc8_3EtDENvwysa6iFUeg0yn-N2qCWK8vVxrp2LrvbburC0
237,I,GST BEELUMP,325,314,False,True,False,False,I2GeIdmvvNaBkA-ERV7zIlcZDZoZ0LAxFnsoaBxvAZ8pvxs
237,I,dnXIW,530,511,False,True,False,False,Qu5T7wCki5roV-GLTok7NwvdDcGZGm93sVBrWBZfDw3MKERi2ydbkO22BA
236,I,TwTvGGeneral754,185,145,False,True,False,False,AR7Z1d5yVGT67uxnBkXwdAp0ZtCVHlGLmDq8CDrsK6NVWlY
236,I,Tornadet,541,535,False,True,False,False,Yh82Qy8axr7n583sBH3IfvAw-A1QtMf7EEAroi5-uhbM6Zs
236,I,9184018,413,392,True,False,True,False,zf7occUCNM-9hssUpILA85lhG4qV6WQtLjO7fd4nV9uXgilLTv3B8m0eUA
236,I,Kyouma Mabuchi,174,160,False,False,False,False,20v9CtT3dEN8lBmlahfYGVJYGRGfx-xHXibNO2tcgwiKPAw
236,I,Olivnička,217,207,False,False,False,False,ohp06TwbhEwz3QkoofIC2tn4V8qf_BK6BVkM686xLb5EGBpq
236,I,yiqixuemaojiao,69,49,False,False,False,False,_YJOLCkO8QeSVKg3vYi2wZiyRH5maj8da0_cJoQs0lEnX9s
236,I,DaCruzo v3,391,380,False,True,False,False,A2DAiwWqRSp6r6mKDY0eEmur9yO6C-LqCm-PUa1BIc28hhWd
236,I,love sex dream,225,194,True,True,False,False,zBRqxh7Il9XzzEjAgAHI3naj03rCeC8zQD2Hcs-RVOTvEK8
236,I,Cronan,302,293,False,True,False,False,NUra-RB9sFZEKnR2depkE8FZL_qaE0GZ7Z6d-2N1UzB-rSY
236,I,Magmicà,207,183,False,True,False,False,6SxcgBdjoconO7jDglLNtenii467WZ87EmicmEytULt_L3K9
236,I,BaldManDev,163,120,False,True,False,False,LfmDtv8lHN1OSmZ4Q2hRumY59-STjCuMqf3T6WJ5kvlMXCE
236,I,linda peruana,616,590,True,True,False,False,AoY_v1kyFj26Wl6q-TBjpkoVd0CgShkL1pIQEvIjcZZ0acc
236,I,Im back baby1,193,176,False,False,False,False,H2UnpUQy__vLWAHIcLcCmNB8279tnPJ2yTg4KhTc1LuoktoUbefiNYzIsQ
236,I,AR Firstpick,183,141,False,True,False,False,w44UzAYcqFknS1rzKJMgw008bjr4Bi0mnjloCeQhzm42Ojw
235,I,Jae Seong Won,150,119,False,False,False,False,ADm8eSr0xI1Fo4yRxvmrstNJJYFBK2XFRoidSQRSAmaJYZr3mJ2fygdSBQ
235,I,Nypreax,104,87,False,True,False,False,gl7YCdmLFhAUXHRhoLtOKXSkz2GTrv_PtnCGy9Wq2G2Hmug
235,I,FRANKYYYYYY,349,334,False,False,False,False,hTF3QvTstvPsfCq3LJAZP7wX43BESO_o83BtsXvrm2YFg98
235,I,Čokolino,184,157,True,True,False,False,_9cOubgec-6tNZUJfRO3fBGHPbPm7c2LMjBoj6q4_0SH9iU
235,I,جينرال,809,773,False,True,False,False,-ppB5xzAru9wMhh8GnA05M-CPJkswE73d5sU03E5sviJIKQqo6ra1f_kdw
235,I,Endlave,249,226,True,False,False,False,MwUzDfiDxtqfj5bcivnW4j0ow2cxZC4EWGNEX68dr8LmgZY
235,I,Just Ryoshi,111,83,False,False,False,False,y9VA9HwjXMOByPZECr1LInXx6OaSAQ4vH6Zx1DK4xGx5zh4
235,I,Kihu,381,361,False,True,False,False,gyC0gkWeXF4FYaKy3_6hu965VVTJVSwqbPYXmAFi51moAX4
235,I,Chubby Chipmunk,155,107,False,True,False,False,m38x4Untx3xh3g1s5TG9qQusjtKcPdtlXqeigBimA-BdtqU
235,I,HHX,810,792,False,True,False,False,MBgkru6GNcOa0DOtmFru-EdXx2qspjLaW3uh3mjqlyfHUqSQM4gKRgiGoA
235,I,YØØØØ,236,179,False,False,False,False,VHtxGB63SeN-0XNxhjRsvJkhN_o137ML4L3WzLulVUFSPCdBUUb96Uxrqg
235,I,Bonks,183,170,False,True,False,False,w6cMT5CJGO1Ejam3ik806bbf-oTjK_8WEzyKyL6JqQl_-mw
235,I,Echý,172,111,False,True,False,False,mM_oY8cygOCyFuzCAwyQIuIc5pxjOvojsfmDIEV8BwUaIkyI
235,I,Eudemonia,137,97,False,True,False,False,8UdGgzWYhwEdXqTs_YstRrlbMC6442UeuGRyipUrAvSeKf4
235,I,Alexís,277,217,True,False,False,False,9tpqE0_Ys2lFHVdRpRQAMAh2vFeeVP2cCjCImtDuN5cmGbQ
